Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2024,189.0956573,195.2201691,179.2400055,426.887085,18.19429867,17.59484276,45.4320967,189.6928705,195.2687896,180.0800018,427.7802312,18.40033537,17.81864105,46.15602535,187.1646854,192.1563192,173.7299957,421.1808345,18.09128178,17.53844385,45.36478259,187.9410686,192.3411247,174.8399963,423.9396813,18.1424922,17.76254097,45.52598239,36327000,7356200,65584500,11855300,14692720,6629010,1841538
28/05/2024,189.1056213,194.0432587,176.75,427.0458374,18.20714836,17.45459257,45.29666263,192.1016046,194.9283718,178.25,427.5420331,18.27317291,17.72188984,45.65173282,188.2197648,193.226238,173.1600037,423.3541405,18.13934055,17.41324008,45.17988028,190.618535,194.3934125,176.3999939,426.361085,18.20238959,17.59603265,45.51017705,52280100,6910200,59736600,15718000,13954452,7820162,1801993
29/05/2024,189.4042053,192.6912689,176.1900024,425.9046021,17.92994232,17.2570852,44.83626085,191.3550883,193.5472038,178.1499939,427.6611238,18.11479234,17.46339977,45.369654,188.6278374,191.5046373,173.9299927,422.4510693,17.84613475,17.22923631,44.79323692,188.727378,192.5842771,174.1900024,422.4510693,18.04525065,17.3256569,45.369654,53068000,6120000,54782600,15517100,17573853,7383556,1568095
30/05/2024,190.3995667,193.8778992,178.7899933,411.5149536,17.97343656,17.03376915,43.95595455,191.2854232,194.3836802,182.6699982,421.0716573,18.07725381,17.21966658,44.64186326,189.7426504,192.9733289,175.3800049,411.0882023,17.76936207,16.97698394,43.71300151,189.8720349,193.1289562,178.5800018,421.0716573,17.78775169,17.16108786,44.43714997,49889100,6829100,77618400,28394500,16877675,13206858,2919230
31/05/2024,191.3551025,197.0876312,178.0800018,411.9714355,18.18132838,17.10929246,43.21261726,191.6736203,197.7393035,180.3200073,413.5791047,18.23415462,17.25103232,44.14080183,189.0259986,192.9246998,173.8200073,401.432244,17.97298834,17.01180844,43.0101479,190.5488754,193.8487122,178.5,413.5791047,18.03234432,17.12005783,44.02544048,75158300,14417900,67314600,47995300,37039794,31069832,10956800
3/06/2024,193.1268158,196.2998047,176.2899933,410.3736877,18.63484019,18.03717093,43.52028472,194.0823538,196.8833845,182.6399994,413.2615504,18.95249357,18.08703177,44.09266428,191.6238501,193.741736,174.4900055,405.8087115,18.37171046,17.42421879,43.43977425,192.0020709,196.7763927,178.1300049,412.3684042,18.95249357,17.71084062,43.87229205,50080500,6444300,68568900,17484700,36318628,21527942,2156773
4/06/2024,193.4453125,193.7125549,174.7700043,412.9042969,17.65496862,16.75883671,43.85088683,194.4107984,196.4554142,177.7599945,413.2714768,18.55786375,17.96752658,44.20499898,192.1314498,192.85662,174,406.5629013,17.30797556,16.30336702,42.39312519,193.7339559,194.6852028,174.7799988,409.2919776,18.53405636,17.96752658,43.67383076,47471400,6848300,60056300,14348900,44765620,36709098,3395997
5/06/2024,194.9582367,191.8645172,175,420.7838745,18.35376395,16.9311785,43.93868452,195.9834409,194.3545083,176.1499939,420.8533189,18.44601683,17.05511633,44.37672965,193.9628916,191.5338205,172.1300049,413.1325152,17.53234997,16.49441756,43.39391553,194.4904233,194.2961369,175.3500061,414.6310359,17.67073145,16.94607484,43.58156489,54156800,8351600,57953800,16988000,40815825,17464890,2799670
6/06/2024,193.574707,191.5240784,177.9400024,421.289978,18.50220077,17.11134454,45.05719374,195.5853083,192.603718,179.7299957,422.0739757,18.57041111,17.25597073,45.16894274,193.2661525,189.9872931,172.7299957,417.3799536,18.34680013,16.98883037,44.01145956,194.7790813,191.8644962,174.6000061,420.783879,18.56388751,17.15198368,44.47610012,41181800,7640300,69887000,14861300,23211435,17855722,4328036
7/06/2024,195.9734802,194.4809418,177.4799957,420.6250916,18.64348826,17.5502983,45.75408615,196.0232505,195.4244114,179.3500061,423.0365953,18.7738333,17.57477462,46.00142516,193.2362814,191.6213546,175.5800018,419.7815528,18.39109372,17.03153261,45.08844726,193.7439019,192.0298649,176.1300049,422.9572173,18.49773967,17.05541138,45.08844726,53103900,6964500,56244900,13621700,18356108,18558696,4552445
10/06/2024,192.2210388,194.1502228,173.7899933,424.6144714,18.48863103,17.55614813,45.31031327,196.3815892,195.3465754,178.5700073,424.8228651,18.71776992,17.81804604,45.86455293,191.2555529,193.0122267,173.1699982,420.6647733,18.44481543,17.5164747,45.11304074,195.983442,193.7903479,176.0599976,421.4686079,18.63902154,17.53884644,45.73656216,97010200,6070800,50774600,13982900,11227029,9251760,1734661
11/06/2024,206.18573,189.0438232,170.6600037,429.3878784,18.52958994,17.37999846,45.23162634,206.1956932,192.5259041,174.75,429.5268277,18.6030067,17.58283023,45.55864125,192.7286753,188.3046163,167.4100037,422.014418,18.3803858,17.3561359,45.10128822,192.7485712,192.4967258,173.9199982,422.2426789,18.4253841,17.52705091,45.1482565,172373300,9235300,64761900,14551100,14772663,11774902,1419898
12/06/2024,212.0782013,186.2912445,177.2899933,437.7041321,18.62536706,17.44534735,44.95544117,219.175002,191.3392893,180.5500031,440.0263242,18.79279037,17.59645571,45.68110727,205.9369083,186.0772608,169.8000031,429.953558,18.53366895,17.34818651,44.90616458,206.4047217,190.6389817,171.1199951,432.0078153,18.63542399,17.37590393,45.45701234,198134300,12751300,90389400,22366200,19640218,10081742,2177001
13/06/2024,213.2427368,188.3629913,182.4700012,438.2201843,18.71745239,17.48136744,45.53505487,215.7410475,189.2578256,191.0800018,440.0164406,18.77606411,17.56488191,45.67419205,210.6150264,185.6590314,181.2299957,436.0270078,18.63752653,17.41992437,45.22801742,213.7404094,187.0596467,188.3899994,437.495758,18.72929326,17.56189925,45.28437689,97862700,8587800,118984100,15960600,12060096,9181160,1932323
14/06/2024,211.5008698,188.4797058,178.0099945,439.2026672,18.91144398,17.63068942,45.00034812,214.1683871,189.5301673,186,439.7683376,18.93631314,17.65604573,45.66912008,210.3164067,186.1842562,176.9199982,433.3971715,18.68406524,17.38816291,44.95278778,212.8545396,186.2134345,185.8000031,434.9452997,18.75867418,17.54059936,45.66912008,70122700,6874000,82038200,13582000,12770277,8157998,1860730
17/06/2024,215.6614227,189.6468811,187.4400024,444.9585266,18.90472128,17.62442201,44.98435127,217.9308084,190.2304758,188.8099976,447.5089798,18.92958161,17.6497693,45.65288549,211.7298126,187.3708886,177,437.3667385,18.67742338,17.38198172,44.93680783,212.3767808,188.1879093,177.9199982,439.2225055,18.7520058,17.53436398,45.65288549,93728300,8725400,109786100,20790000,12770277,8157998,1860730
18/06/2024,213.2924957,191.6116333,184.8600006,442.9439697,19.04326431,17.67469419,44.8077373,217.612305,192.5453818,187.1999969,446.7150752,19.07524333,17.75077405,45.12367233,212.0085072,188.8201386,182.3699951,441.5050204,18.82592027,17.55923124,44.5722527,216.5771376,189.2772843,186.5599976,446.2883239,18.91416116,17.75017677,44.93634271,79943300,9023000,68982300,17112500,16207857,7196766,1774045
19/06/2024,213.2924957,191.6116333,184.8600006,442.9439697,19.66810206,17.43606457,44.72319187,217.612305,192.5453818,187.1999969,446.7150752,19.81105926,17.78092456,45.10140614,212.0085072,188.8201386,182.3699951,441.5050204,19.02924642,17.40438734,44.62025689,216.5771376,189.2772843,186.5599976,446.2883239,19.14076473,17.78092456,45.02846705,79943300,9023000,68982300,17112500,45065598,8725874,1509050
20/06/2024,208.703949,193.2359467,181.5700073,442.3088684,19.79375489,17.60637705,44.52895195,213.2427353,193.9946108,185.2100067,443.13254,19.93722627,17.71569291,44.79584878,207.8778259,190.7459705,179.6600037,437.9125514,19.5880334,17.3244268,44.44429784,212.9341656,191.0183107,184.6799927,442.904279,19.79909148,17.4307559,44.63183091,86172500,8731100,55893100,19877400,20704371,16113776,2846526
21/06/2024,206.5241547,190.9307861,183.0099945,446.3578186,19.70804837,17.33556674,44.70766171,210.9036669,191.7769851,183.9499969,447.1517196,19.79205057,17.57994794,45.49429187,206.1459187,188.9076767,180.6900024,443.1127095,19.44066046,17.17314266,44.55866607,209.4106493,191.3295753,182.3000031,443.9760852,19.79205057,17.56713341,44.89830646,241805100,20972100,61937300,34187100,25815388,31170360,4642195
24/06/2024,207.1711273,193.4402008,182.5800018,444.2638855,19.79598536,17.1919117,44.79959506,211.7098985,193.7806186,188.8000031,449.3052206,19.82794433,17.28762304,45.27144098,205.6283394,191.7088889,182.5500031,443.0134626,19.48053242,17.14450371,44.50028945,206.7530842,192.3994605,184.9700012,446.3776538,19.49532851,17.24021505,44.70510781,80727000,9785900,61992100,15913700,14272497,8878386,1702154
25/06/2024,208.096817,192.652359,187.3500061,447.5188904,20.28181125,17.36429808,45.10882265,210.3960619,194.5976546,187.9700012,447.9853155,20.34817853,17.385494,45.21693894,207.6389516,192.3313835,182.0099945,443.3508346,19.80479432,17.20727099,44.57352608,208.1764313,192.6718013,184.3999939,444.8394216,19.80479432,17.23115339,44.85674641,55549700,6862500,62905700,16413400,37260774,7045386,1338808
26/06/2024,212.2573395,192.0298462,196.3699951,448.7196655,20.17614927,18.08920586,45.33818846,213.8598457,192.5259061,197.7599945,450.1487115,20.28761345,18.14834668,45.46870371,209.6594882,190.9113072,186.3600006,444.7798708,20.05282723,17.26600498,45.16357677,210.5154856,192.0493033,186.5399933,445.5837053,20.25263189,17.27705724,45.20473077,66213200,7758600,95737100,16507000,23798333,22014882,1639845
27/06/2024,213.1033936,193.7222595,197.4199982,449.4044189,20.07281172,18.25036673,46.16709627,214.7357589,194.3933889,198.7200012,452.6991654,20.27222001,18.33323834,46.25921686,211.3615396,191.5143449,194.0500031,448.3326194,19.95979322,17.95763053,44.80525632,213.6906435,192.039583,195.1699982,448.7395034,20.07221942,18.05004198,44.95663617,49772700,7913500,72746500,14806300,27537325,28383030,4526556
28/06/2024,209.6395721,196.7277374,197.8800049,443.5493469,19.95758084,18.69488711,45.88614817,215.0642149,197.058449,203.1999969,451.9151991,20.22782159,18.88119079,46.54256401,209.3210696,193.8487083,195.2599945,443.0134471,19.90068729,18.28436153,45.81210547,214.7656083,194.5392799,199.5500031,449.6227774,20.12114726,18.28436153,46.0465807,82542700,15307600,95438100,28362300,13238023,28957336,2731571
1/07/2024,215.7410431,199.8305054,209.8600006,453.2549133,20.23144527,18.65082673,46.80324019,216.4974999,201.4256473,213.2299957,453.890028,20.256362,18.88095101,47.07971602,210.9335246,197.1168243,200.8500061,442.2691338,19.93245896,18.59733059,45.69498445,211.1027314,197.2918938,201.0200043,445.2463078,19.93245896,18.67921868,45.69498445,60402900,10205800,135691400,17662800,10593512,7724306,2658723
2/07/2024,219.2446747,203.1180725,231.2599945,455.7854919,20.51464548,18.69435004,47.22262435,219.3541633,203.1472508,231.3000031,456.0931308,20.56561855,18.79378272,47.2931515,214.0987422,199.1691242,218.0599976,449.6624241,20.18451005,18.59670778,46.8129809,215.1438424,199.6748905,218.8899994,449.7517659,20.32972235,18.74600698,46.94286897,58046200,7802900,205047900,13979800,22960845,7749246,2307449
3/07/2024,220.5187073,202.9818878,246.3899994,457.2641602,20.9561986,18.53366762,46.58851541,220.5187073,204.6256651,248.3500061,457.512258,21.25656278,18.80317928,47.30345538,218.0104334,201.9703257,234.25,454.3961648,20.90880381,18.41846055,46.46808611,218.9759194,203.8183656,234.5599976,454.7038037,21.22101669,18.69961198,47.23178411,37369800,5560900,166561500,9932800,61608901,9049620,1821198
4/07/2024,220.5187073,202.9818878,246.3899994,457.2641602,20.46151278,18.55008065,47.23610292,220.5187073,204.6256651,248.3500061,457.512258,20.84772405,18.71092869,47.5462386,218.0104334,201.9703257,234.25,454.3961648,20.43426414,18.51158477,46.77971433,218.9759194,203.8183656,234.5599976,454.7038037,20.84772405,18.58559233,46.98823242,37369800,5560900,166561500,9932800,22924329,6837176,2518001
5/07/2024,225.2864075,200.2922821,251.5200043,464.0025024,19.5244938,18.9625941,47.12737098,225.395896,202.8156205,252.3699951,464.7865001,19.96163615,19.08046686,47.30299087,220.6182365,200.0282227,242.4600067,455.4778643,19.45459817,18.47767451,46.84778732,220.6182365,202.4439764,249.8099976,456.112979,19.96163615,18.54720393,47.10622546,60412400,8093100,154501200,16000300,41121274,12269710,1668616
8/07/2024,226.7595367,200.6639404,252.9400024,462.6925354,19.37839337,19.11399137,46.92084339,226.7893959,202.355941,259.4400024,464.1414486,19.61064704,19.20831393,47.36793855,222.2108022,199.4902985,244.5700073,460.92608,19.28122648,18.89460253,46.74282921,226.0329239,200.5367908,247.7100067,463.0001743,19.49629867,18.97191069,47.25924933,59085900,8707000,157219600,12962300,19543900,9500806,1758882
9/07/2024,227.615509,203.0699158,262.3299866,456.0435486,19.39538832,18.99043117,46.83850404,228.3321587,205.1531253,265.6099854,463.7742557,19.51627558,19.11253376,47.09058876,225.3162643,200.9377864,250.3000031,454.5152574,19.20398227,18.87370172,46.71628202,226.8690002,201.1138409,251,463.4467799,19.2590932,19.07790282,46.83262793,48076100,9058900,160210900,17207200,24275439,6960002,1305801
10/07/2024,231.8954926,203.2361755,263.2600098,462.7024841,19.26396027,18.91016498,45.92174746,231.9950331,203.4024401,267.5899963,462.9108778,19.42863004,19.06862284,47.02775244,228.1828597,201.0649313,257.8599854,455.3686972,19.20058057,18.65860298,45.8377558,228.2326299,201.6126299,262.7999878,457.7107567,19.30956987,19.03878149,46.79750526,62627700,8328500,128519400,18196100,22753591,7134578,2669716
11/07/2024,226.5106964,202.8938599,241.0299988,451.2403564,19.21353658,18.8668355,46.09106143,231.308252,203.5295931,271,461.2436479,19.26032894,19.14852774,46.75240889,224.7190722,200.8693302,239.6499939,448.1142995,18.96594833,18.74568354,45.76097705,230.3129069,201.681103,263.2999878,459.4573556,19.23782066,18.94859766,46.17681391,64710600,10658100,221707300,23111200,22088537,11940946,4872189
12/07/2024,229.4668427,200.4389954,248.2299957,450.0990906,19.21781042,19.05355187,49.13487819,231.5570733,202.893864,251.8399963,452.8877079,19.40374808,19.1540871,49.32277671,227.6155002,197.6613726,233.0899963,447.2211617,19.0810234,18.78834357,46.63758769,227.8543885,199.5196378,235.8000031,450.8731546,19.20952083,18.90767252,46.73975694,53046500,15443400,155955800,16324300,28024980,12924784,13509164
15/07/2024,233.3088837,205.4367676,252.6399994,450.506012,19.21029146,19.05910722,48.96060892,236.1257121,206.9625036,265.6000061,453.7809219,19.3014823,19.16202622,49.79203974,232.004984,202.1799011,251.7299957,447.9952628,19.12857549,18.91919734,48.81792195,235.3792033,202.6395799,255.9700012,449.85103,19.22687174,19.14532024,49.74154539,62631300,10719700,146912900,14429400,16687847,5329688,4848030
16/07/2024,233.726944,208.9283447,256.5599976,446.0997925,19.16701597,18.79367659,49.02972236,235.1701913,209.0457194,258.6199951,450.8434224,19.25280752,19.07684856,49.21863436,231.2485292,203.5100241,245.8000031,443.2615675,19.13210826,18.708725,48.63604493,233.9060988,205.3878541,255.3099976,450.7640444,19.17884929,18.99934887,48.9540361,43234300,11557000,126332500,17175700,14475162,9386838,2029521
17/07/2024,227.8146057,212.1069641,248.5,440.1454163,19.18032456,18.80672596,49.06376608,230.3825981,212.7818123,258.4700012,441.4653138,19.26617568,19.09009455,49.25280925,225.5850271,208.5860385,246.1799927,435.8384413,19.14539262,18.72171538,48.66981529,228.3819446,209.1043971,252.7299957,439.2224995,19.1921661,19.01254104,48.98802726,57345900,11572500,115584800,21778000,14475162,9386838,2029521
18/07/2024,223.1364441,205.3682709,249.2299957,437.0193787,19.11198743,18.92148393,50.64783245,229.3673138,211.882003,257.1400146,441.2668125,19.22028122,19.00764352,50.75874112,221.2353466,204.6445328,247.1999969,431.094801,18.92676135,18.57743954,48.82228048,229.2080549,210.8941906,251.0899963,440.9591736,19.03150536,18.79418139,48.82228048,66034600,12415100,110869000,20794800,16858532,12298374,5613364
19/07/2024,223.2658539,205.1726837,239.1999969,433.7841797,18.9999845,18.52288874,50.54896029,225.7442686,207.686247,249.4400024,437.783546,19.18557451,18.93767746,51.21101842,222.2406497,204.331571,236.8300018,428.7130743,18.95506391,18.49489894,50.34746583,223.7734896,206.561495,247.7899933,429.8047109,19.10282711,18.89033282,50.72519551,49151500,8095900,87403900,20940400,13001076,13140390,3903354
22/07/2024,222.9174957,205.6616974,251.5099945,439.5698547,19.40369093,17.8620999,50.33845524,226.7197061,207.5101874,253.2100067,441.2172281,19.50351147,18.30041661,50.72121814,222.0515352,205.1042238,243.75,435.5705186,19.05047744,17.84543581,50.07603921,225.9532861,205.8377519,244.2100067,438.4286107,19.10186435,18.29744093,50.48639497,48201800,7663200,101225400,15808800,26872411,19674376,1896386
23/07/2024,223.9625854,205.7105865,246.3800049,441.4653015,19.13188416,17.72253016,50.55018813,225.8836093,206.8353235,255.7599945,444.9783754,19.47943598,17.93514306,51.24751832,221.6434296,204.7521142,245.6300049,439.7286166,18.97347604,17.42594341,50.12661751,223.3255652,206.3854347,253.6000061,440.5225176,19.47648061,17.87856532,50.32283539,39960300,5557300,111928200,13107100,26001076,18052044,2365208
24/07/2024,217.5227051,204.0088196,215.9900055,425.6366577,18.9542042,17.80788066,50.57455847,223.7535749,207.3732707,225.9900055,438.1209583,19.15449274,17.97218475,50.96036495,216.1192801,203.5002509,214.7100067,424.3366274,18.76514073,17.57809474,50.12650866,222.9572958,204.9477421,225.4199982,437.0987963,19.00265143,17.68048649,50.35434994,61777600,7119000,167942900,26805800,30864103,11913362,1809793
25/07/2024,216.4775848,204.0870667,220.25,415.2165527,19.09424343,17.76091131,50.74346345,219.8219446,205.5736877,226,426.5298086,19.19345914,17.85701054,50.98412071,213.6209344,203.4806882,216.2299957,414.3333401,18.81549563,17.57852907,50.17645377,217.9108689,204.0675017,216.8000031,425.5374172,18.81549563,17.6252407,50.42063055,51391200,6403800,100636500,29943800,12767866,12519876,2810342
26/07/2024,216.9454346,207.5786438,219.8000031,422.0342712,19.113783,17.95992166,51.51394573,218.4683114,208.4784363,222.2799988,425.656524,19.15630635,18.00038764,51.92015549,215.0044994,204.0381386,215.3300018,414.0951402,18.85745913,17.73765735,50.91754351,217.6819803,204.6445319,221.1900024,415.0180872,18.95845333,17.76205636,51.06958053,41601300,8027800,94604100,23583800,21905270,9859940,3552210
29/07/2024,217.2241364,206.2191925,232.1000061,423.4831848,18.96126484,18.09385031,51.44072963,218.2791998,208.9185704,234.2700043,428.8619291,19.27786587,18.18193329,52.02662982,214.7457214,205.9257783,224.6999969,421.4686315,18.88152369,17.99475786,51.32213923,215.9500957,207.9796479,224.8999939,428.2962588,19.07880862,17.99684003,51.83876566,36311800,6533600,129201800,15125800,25500574,7538550,1746803
30/07/2024,217.7814941,210.4638824,222.6199951,419.702179,19.08013248,18.00624085,51.24190273,219.3043708,211.050696,232.4100037,425.7855127,19.30688969,18.14725365,51.62515793,215.1139616,208.2828631,220,414.184455,18.88467142,17.96875607,50.79525599,218.1696781,208.5469225,232.25,424.4656455,18.92010233,18.05235273,51.54416463,41643800,8850700,100560300,32687600,27297917,8228208,1797906
31/07/2024,221.0462341,208.126358,232.0700073,415.1669617,19.08511551,17.9167761,51.4837453,222.77814,211.6375087,234.6799927,418.570857,19.22863067,17.97657985,51.82009342,219.6029868,207.9992084,226.7899933,409.0736637,19.00774683,17.86589701,51.01003759,220.4092139,210.0628679,227.8999939,417.3005972,19.06444464,17.89981592,51.06873728,50036300,9071600,67497000,42891400,18910242,10057346,2330091
1/08/2024,217.3435669,203.3926697,216.8600006,413.9363708,19.36228284,18.03887138,51.63476256,223.4350743,209.1337446,231.8699951,424.2076281,19.49520063,18.07101292,51.89545178,216.009808,201.8473688,214.3300018,409.9469682,19.11594072,17.90792202,51.25839877,223.3255858,208.5175762,227.6900024,417.5883943,19.17442541,17.99958599,51.66176896,62501000,10918600,83861900,30296400,13107587,10764222,2202244
2/08/2024,218.8365631,194.7663727,207.6699982,405.3819275,19.59660656,17.84313222,50.27979534,224.5498492,200.1749185,216.1300049,411.8424048,19.73066376,17.96214,51.6292245,216.6965773,192.5657885,205.7799988,401.2635095,19.26412008,17.77113339,50.12660042,218.1298614,199.4022755,214.8800049,409.3514928,19.26412008,17.91066972,51.24182923,105568600,18041700,82880100,29437900,22059619,10268248,2811282
5/08/2024,208.2958679,190.6194763,198.8800049,392.1434326,19.08595888,17.22606061,48.78218459,212.5061733,191.8615879,203.8800049,397.9886322,19.44328535,17.66137711,49.76779827,195.0876345,186.7073269,182,382.6462402,18.9117253,17.05854055,48.25914951,198.1632472,189.7881535,185.2200012,386.2089518,19.37359164,17.61495902,49.76779827,119548600,13927000,100308800,40709200,20666817,17046704,2787771
6/08/2024,206.2653656,195.9400024,200.6399994,396.569519,18.85390098,17.27476259,48.81596972,209.0125279,198.1503764,202.8999939,402.5834389,19.2277527,17.52924753,49.83472222,200.1340512,189.7392491,192.6699982,395.4679791,18.76088076,17.21870343,48.69425291,204.3443568,191.1084955,200.75,396.9565662,19.19301745,17.26408459,48.81304394,69660500,10605800,73783900,24946500,22558025,10236186,2203067
7/08/2024,208.8433228,195.9986877,191.7599945,395.3984985,19.13190029,17.39288598,49.19793101,212.6455333,201.2311938,203.4900055,406.9598523,19.2084986,17.48401718,49.71913894,205.4292811,195.8030833,191.4799957,394.4458113,18.88089295,17.35340652,48.9619188,205.9369016,199.0403846,200.7700043,405.5308365,19.05530198,17.44245924,49.52060914,63516400,9204400,71159800,20650900,21173132,8174568,1237666
8/08/2024,212.3170624,199.5783081,198.8399963,399.6260681,19.35643051,17.20493364,48.86677916,213.2029189,200.4096459,200.6999969,402.7719317,19.48133467,17.39341174,49.56302959,207.8579206,197.358159,192.0399933,396.896992,19.08011264,17.16694179,48.71980224,212.1179964,198.0232322,195.6999969,399.3779703,19.13608333,17.30466408,48.96574355,47161100,7761200,65033900,20203000,16988475,12387192,2441283
9/08/2024,215.233429,201.2800903,200,402.9307251,19.4340159,17.49411542,49.49749605,215.7709086,201.9353736,200.8800049,404.9452783,19.57946009,17.52022015,49.78894927,210.9833011,198.4437731,195.1100006,399.1993542,19.38219928,17.27696616,49.22593789,211.1127009,199.0012615,197.0500031,400.955876,19.45521465,17.32443035,49.35996236,42201600,5540200,58648300,19276700,13322309,6249776,1302536
12/08/2024,216.7680206,201.6615448,197.4900055,403.7147217,19.55973444,17.33993974,49.13298971,218.7410807,202.5906774,199.2599945,405.6498969,19.74648302,17.48685065,49.64063929,214.8447885,199.1871112,194.6699982,401.1642686,19.40951059,17.30580892,49.02408472,215.3131433,201.8767142,199.0200043,403.9628195,19.4642984,17.45123588,49.53524515,38028100,6936000,64044900,16762900,19658098,8184584,936912
13/08/2024,220.4949493,203.3730927,207.8300018,410.8599548,18.90278956,17.38794048,49.18325116,221.1127728,203.5197923,208.4900055,411.7928051,19.24707777,17.46456623,49.61743069,218.2428558,200.8888694,197.0599976,406.4537348,18.87861957,17.32111519,49.01977151,218.2428558,203.1676982,198.4700012,406.4735717,19.19519857,17.35378533,49.37133573,44155300,6387800,76247400,19414300,27027521,6265064,1495593
14/08/2024,220.9433441,205.6225891,201.3800049,413.6882629,18.95883336,17.36850823,50.34000638,222.2487529,206.1311578,208.4400024,414.5417353,19.02840374,17.48910254,50.46834184,218.9304157,202.5711023,198.75,409.3118435,18.90458999,17.2716763,49.0848013,219.7973785,203.1774956,207.3899994,411.6439391,18.94350346,17.38870712,49.32916288,41960600,6999800,70250000,18267000,16167214,6267466,3226545
15/08/2024,223.9328613,206.9038239,214.1399994,418.5796509,18.93862794,17.34999771,50.28635641,224.5606595,209.1924279,215.8800049,418.6591719,19.00812418,17.47046349,50.4145551,221.97972,206.46371,204.8200073,415.2292688,18.88444239,17.25326897,49.03248907,223.8132865,208.3219752,205.0200043,417.3567984,18.92331438,17.37017507,49.27659022,46414000,7001000,89848500,20752100,16167214,6267466,3226545
16/08/2024,225.258194,209.2706604,216.1199951,416.0345154,19.23017372,17.54889491,51.7148979,226.0354606,209.3880201,219.8000031,418.8878072,19.25432836,17.57501374,51.84313201,222.8665916,206.9429266,210.8000031,414.8713114,18.98156383,17.30967929,50.64981597,223.1356501,207.0407364,211.1499939,418.1521237,19.1877571,17.43552009,50.94141049,44340200,7931200,88765100,22775600,13924623,9416902,3457058
19/08/2024,225.0987549,210.7181549,222.7200012,419.0767212,19.23710021,17.74232393,52.61756607,225.1984107,210.7963997,222.9799957,419.295442,19.30902313,17.86033619,52.66737112,222.2587317,209.1239641,214.0899963,414.036221,19.14454214,17.64815248,51.44978538,224.9293522,209.3000037,217.0700073,416.5216711,19.30902313,17.67199328,51.80896651,40687800,6090800,76435200,15234000,9751082,13797742,2055210
20/08/2024,225.716568,209.8085938,221.1000061,422.3276672,19.31219043,17.83470315,53.01487411,226.3742598,211.256085,228.2200012,423.3814956,19.41006679,17.9297822,53.503617,224.6602834,208.987031,219.5599976,419.186085,19.19131972,17.76406623,52.74179113,224.9791698,210.2780475,224.8800049,419.2457334,19.19131972,17.84990399,52.80039312,30299000,5640000,74001200,16387600,15567247,8411808,2212298
21/08/2024,225.6069641,209.8868408,223.2700043,421.6715698,19.19456406,17.88834705,53.40856345,227.1814315,210.2780498,224.6600037,423.9183963,19.29786854,17.99815866,53.50830481,224.261702,208.1654854,218.8600006,419.2656406,19.10011424,17.78480073,52.71682551,225.7265541,209.7205613,222.6699982,421.6118911,19.22171752,17.82359308,53.01546516,34765500,5202300,70146000,16067300,23815452,7769996,1896990
22/08/2024,223.7434998,211.8722534,210.6600037,413.1315308,19.23442821,17.85850452,52.75894868,227.5401514,212.038518,224.8000031,424.3061358,19.31696422,17.9583393,53.44978616,223.1157017,209.6325393,210.3200073,412.196999,19.1955178,17.76939855,52.70269976,226.9920749,209.8672737,223.8200073,421.8902551,19.24268124,17.91661731,53.43865082,43695300,5247100,79514500,19361900,10650319,10445782,1829872
23/08/2024,226.0454254,213.5153351,220.3200073,414.3643188,19.14886666,17.86948175,52.28004787,227.4205964,214.3760127,221.4799957,416.8199448,19.2543289,18.00469613,52.77311339,223.5442229,211.7450898,214.2100067,409.6916604,19.1247098,17.85101718,52.1758145,224.869566,212.8209369,214.4600067,414.5532155,19.2543289,17.91445432,52.70284293,38677300,7214000,81525200,18493800,10166711,9249654,1809253
26/08/2024,226.3842316,214.3564606,213.2100067,411.0834961,19.35367637,18.04714772,52.81131572,226.4838874,214.8552543,219.0899963,414.851447,19.44808743,18.1712326,53.39426651,223.1057624,213.2610634,211.0099945,408.9460151,19.26221566,17.9326084,52.60663432,225.9657046,214.199971,218.75,413.9467395,19.26221566,17.98003467,52.65355217,30602200,5105200,59301200,13152800,11182133,8816114,1844164
27/08/2024,227.2312622,215.3442841,209.2100067,411.4314575,19.31160792,17.88726529,52.70519274,228.0483972,215.5790184,215.6600037,411.9484202,19.42539665,18.04254009,52.85579188,224.1022615,214.3760365,206.9400024,407.8623549,19.24616425,17.87534403,52.58389283,225.208374,214.6890007,213.25,410.4571502,19.37823045,18.00707461,52.79719344,35934600,5185200,62821400,13492900,17886622,6251156,930697
